LATITUDE,LONGITUDE,SITE_CLASS
-33.32123683,151.146886,B
-33.32623683,151.146886,B
-33.33123683,151.146886,B
-33.33623683,151.146886,B
-33.34123683,151.146886,B
-33.34623683,151.146886,B
-33.35123683,151.146886,B
-33.35623683,151.146886,D
-33.36123683,151.146886,B
-33.36623683,151.146886,D
-33.37123683,151.146886,B
-33.37623683,151.146886,B
-33.38123683,151.146886,D
-33.38623683,151.146886,B
-33.39123683,151.146886,B
-33.39623683,151.146886,B
-33.40123683,151.146886,B
-33.40623683,151.146886,B
-33.41123683,151.146886,D
-33.41623683,151.146886,B
-33.42123683,151.146886,B
-33.42623683,151.146886,B
-33.43123683,151.146886,B
-33.43623683,151.146886,B
-33.44123683,151.146886,B
-33.44623683,151.146886,B
-33.46123683,151.146886,D
-33.48123683,151.146886,B
-33.50123683,151.146886,B
-33.50623683,151.146886,B
-33.51123683,151.146886,B
-33.51623683,151.146886,B
-33.52123683,151.146886,B
-33.54623683,151.146886,B
-33.55123683,151.146886,B
-33.56123683,151.146886,B
-33.57623683,151.146886,B
-33.58123683,151.146886,B
-33.58623683,151.146886,B
-33.59123683,151.146886,B
-33.59623683,151.146886,B
-33.60123683,151.146886,B
-33.60623683,151.146886,B
-33.61123683,151.146886,B
-33.61623683,151.146886,B
-33.62123683,151.146886,B
-33.62623683,151.146886,B
-33.63123683,151.146886,B
-33.63623683,151.146886,B
-33.64123683,151.146886,B
-33.64623683,151.146886,B
-33.65123683,151.146886,B
-33.65623683,151.146886,B
-33.66123683,151.146886,B
-33.66623683,151.146886,B
-33.67123683,151.146886,B
-33.67623683,151.146886,B
-33.68123683,151.146886,B
-33.68623683,151.146886,B
-33.69123683,151.146886,B
-33.69623683,151.146886,B
-33.70123683,151.146886,B
-33.70623683,151.146886,B
-33.71123683,151.146886,B
-33.71623683,151.146886,BC
-33.72123683,151.146886,BC
-33.72623683,151.146886,B
-33.73123683,151.146886,BC
-33.73623683,151.146886,BC
-33.74123683,151.146886,BC
-33.74623683,151.146886,BC
-33.75123683,151.146886,BC
-33.75623683,151.146886,B
-33.76123683,151.146886,B
-33.76623683,151.146886,B
-33.77123683,151.146886,B
-33.77623683,151.146886,BC
-33.78123683,151.146886,B
-33.78623683,151.146886,B
-33.79123683,151.146886,B
-33.79623683,151.146886,B
-33.80123683,151.146886,B
-33.80623683,151.146886,B
-33.81123683,151.146886,B
-33.81623683,151.146886,B
-33.83123683,151.146886,B
-33.83623683,151.146886,B
-33.85123683,151.146886,E
-33.85623683,151.146886,B
-33.86123683,151.146886,B
-33.86623683,151.146886,B
-33.87123683,151.146886,B
-33.87623683,151.146886,E
-33.88123683,151.146886,B
-33.88623683,151.146886,BC
-33.89123683,151.146886,BC
-33.89623683,151.146886,BC
-33.90123683,151.146886,BC
-33.90623683,151.146886,BC
-33.91123683,151.146886,BC
-33.91623683,151.146886,B
-33.92623683,151.146886,D
-33.93123683,151.146886,B
-33.93623683,151.146886,B
-33.94123683,151.146886,B
-33.94623683,151.146886,D
-33.95123683,151.146886,B
-33.95623683,151.146886,DE
-33.96123683,151.146886,DE
-33.96623683,151.146886,D
-33.97123683,151.146886,D
-33.97623683,151.146886,D
-33.98123683,151.146886,D
-33.98623683,151.146886,D
-33.99123683,151.146886,D
-34.01623683,151.146886,DE
-34.04123683,151.146886,E
-34.04623683,151.146886,B
-34.05123683,151.146886,B
-34.08623683,151.146886,DE
-34.09123683,151.146886,B
-34.09623683,151.146886,B
-34.10123683,151.146886,B
-34.10623683,151.146886,B
-34.11123683,151.146886,B
-34.11623683,151.146886,B
-33.11123683,151.141886,BC
-33.11623683,151.141886,B
-33.12123683,151.141886,B
-33.12623683,151.141886,B
-33.13123683,151.141886,B
-33.13623683,151.141886,B
-33.14123683,151.141886,B
-33.14623683,151.141886,B
-33.15123683,151.141886,B
-33.15623683,151.141886,B
-33.16123683,151.141886,B
-33.16623683,151.141886,B
-33.17123683,151.141886,B
-33.17623683,151.141886,B
-33.18123683,151.141886,B
-33.18623683,151.141886,B
-33.19123683,151.141886,B
-33.19623683,151.141886,B
-33.20123683,151.141886,B
-33.20623683,151.141886,B
-33.21123683,151.141886,B
-33.21623683,151.141886,B
-33.22123683,151.141886,B
-33.22623683,151.141886,B
-33.23123683,151.141886,B
-33.23623683,151.141886,B
-33.24123683,151.141886,B
-33.24623683,151.141886,B
-33.25123683,151.141886,B
-33.25623683,151.141886,B
-33.26123683,151.141886,B
-33.26623683,151.141886,B
-33.27123683,151.141886,B
-33.27623683,151.141886,B
-33.28123683,151.141886,B
-33.28623683,151.141886,B
-33.29123683,151.141886,B
-33.29623683,151.141886,B
-33.30123683,151.141886,B
-33.30623683,151.141886,B
-33.31123683,151.141886,B
-33.31623683,151.141886,B
-33.32123683,151.141886,B
-33.32623683,151.141886,B
-33.33123683,151.141886,B
-33.33623683,151.141886,D
-33.34123683,151.141886,D
-33.34623683,151.141886,B
-33.35123683,151.141886,B
-33.35623683,151.141886,B
-33.36123683,151.141886,B
-33.36623683,151.141886,B
-33.37123683,151.141886,D
-33.37623683,151.141886,D
-33.38123683,151.141886,D
-33.38623683,151.141886,B
-33.39123683,151.141886,B
-33.39623683,151.141886,B
-33.40123683,151.141886,B
-33.40623683,151.141886,B
-33.41123683,151.141886,B
-33.41623683,151.141886,B
-33.42123683,151.141886,B
-33.42623683,151.141886,BC
-33.43123683,151.141886,B
-33.43623683,151.141886,B
-33.44123683,151.141886,B
-33.44623683,151.141886,B
-33.45123683,151.141886,B
-33.45623683,151.141886,B
-33.46123683,151.141886,B
-33.46623683,151.141886,D
-33.48123683,151.141886,B
-33.48623683,151.141886,B
-33.50123683,151.141886,B
-33.50623683,151.141886,B
-33.51123683,151.141886,B
-33.51623683,151.141886,B
-33.52123683,151.141886,B
-33.53123683,151.141886,B
-33.54623683,151.141886,B
-33.55123683,151.141886,B
-33.55623683,151.141886,B
-33.56123683,151.141886,B
-33.57623683,151.141886,B
-33.58123683,151.141886,B
-33.58623683,151.141886,B
-33.59123683,151.141886,B
-33.59623683,151.141886,B
-33.60123683,151.141886,B
-33.60623683,151.141886,B
-33.61123683,151.141886,B
-33.61623683,151.141886,B
-33.62123683,151.141886,B
-33.62623683,151.141886,B
-33.63123683,151.141886,B
-33.63623683,151.141886,B
-33.64123683,151.141886,B
-33.64623683,151.141886,B
-33.65123683,151.141886,B
-33.65623683,151.141886,B
-33.66123683,151.141886,B
-33.66623683,151.141886,B
-33.67123683,151.141886,B
-33.67623683,151.141886,B
-33.68123683,151.141886,B
-33.68623683,151.141886,B
-33.69123683,151.141886,B
-33.69623683,151.141886,B
-33.70123683,151.141886,B
-33.70623683,151.141886,B
-33.71123683,151.141886,BC
-33.71623683,151.141886,B
-33.72123683,151.141886,BC
-33.72623683,151.141886,BC
-33.73123683,151.141886,BC
-33.73623683,151.141886,BC
-33.74123683,151.141886,BC
-33.74623683,151.141886,BC
-33.75123683,151.141886,B
-33.75623683,151.141886,B
-33.76123683,151.141886,B
-33.76623683,151.141886,B
-33.77123683,151.141886,B
-33.77623683,151.141886,B
-33.78123683,151.141886,B
-33.78623683,151.141886,B
-33.79123683,151.141886,BC
-33.79623683,151.141886,BC
-33.80123683,151.141886,DE
-33.80623683,151.141886,DE
-33.81623683,151.141886,B
-33.82123683,151.141886,B
-33.82623683,151.141886,B
-33.83123683,151.141886,B
-33.84123683,151.141886,B
-33.85623683,151.141886,B
-33.86123683,151.141886,B
-33.86623683,151.141886,B
-33.87123683,151.141886,E
-33.87623683,151.141886,B
-33.88123683,151.141886,B
-33.88623683,151.141886,BC
-33.89123683,151.141886,BC
-33.89623683,151.141886,BC
-33.90123683,151.141886,BC
-33.90623683,151.141886,BC
-33.91123683,151.141886,BC
-33.91623683,151.141886,B
-33.92123683,151.141886,D
-33.92623683,151.141886,B
-33.93123683,151.141886,B
-33.93623683,151.141886,B
-33.94123683,151.141886,B
-33.94623683,151.141886,B
-33.95123683,151.141886,B
-33.95623683,151.141886,B
-33.96123683,151.141886,DE
-33.96623683,151.141886,B
-33.97123683,151.141886,D
-33.98123683,151.141886,D
-33.98623683,151.141886,D
-33.99123683,151.141886,D
-33.99623683,151.141886,D
-34.04123683,151.141886,E
-34.04623683,151.141886,B
-34.05123683,151.141886,B
-34.05623683,151.141886,B
-34.08123683,151.141886,B
-34.08623683,151.141886,B
-34.09123683,151.141886,B
-34.09623683,151.141886,B
-34.10123683,151.141886,B
-34.10623683,151.141886,B
-34.11123683,151.141886,D
-33.11123683,151.136886,B
-33.11623683,151.136886,B
-33.12123683,151.136886,B
-33.12623683,151.136886,B
-33.13123683,151.136886,B
-33.13623683,151.136886,B
-33.14123683,151.136886,B
-33.14623683,151.136886,B
-33.15123683,151.136886,B
-33.15623683,151.136886,B
-33.16123683,151.136886,B
-33.16623683,151.136886,B
-33.17123683,151.136886,B
-33.17623683,151.136886,B
-33.18123683,151.136886,B
-33.18623683,151.136886,B
-33.19123683,151.136886,B
-33.19623683,151.136886,B
-33.20123683,151.136886,B
-33.20623683,151.136886,B
-33.21123683,151.136886,B
-33.21623683,151.136886,B
-33.22123683,151.136886,B
-33.22623683,151.136886,B
-33.23123683,151.136886,B
-33.23623683,151.136886,B
-33.24123683,151.136886,B
-33.24623683,151.136886,B
-33.25123683,151.136886,B
-33.25623683,151.136886,B
-33.26123683,151.136886,B
-33.26623683,151.136886,B
-33.27123683,151.136886,B
-33.27623683,151.136886,B
-33.28123683,151.136886,B
-33.28623683,151.136886,B
-33.29123683,151.136886,B
-33.29623683,151.136886,B
-33.30123683,151.136886,B
-33.30623683,151.136886,B
-33.31123683,151.136886,B
-33.31623683,151.136886,B
-33.32123683,151.136886,B
-33.32623683,151.136886,B
-33.33123683,151.136886,B
-33.33623683,151.136886,D
-33.34123683,151.136886,B
-33.34623683,151.136886,B
-33.35123683,151.136886,B
-33.35623683,151.136886,B
-33.36123683,151.136886,B
-33.36623683,151.136886,B
-33.37123683,151.136886,B
-33.37623683,151.136886,B
-33.38123683,151.136886,B
-33.38623683,151.136886,B
-33.39123683,151.136886,B
-33.39623683,151.136886,B
-33.40123683,151.136886,B
-33.40623683,151.136886,B
-33.41123683,151.136886,B
-33.41623683,151.136886,B
-33.42123683,151.136886,B
-33.42623683,151.136886,BC
-33.43123683,151.136886,B
-33.43623683,151.136886,B
-33.44123683,151.136886,B
-33.44623683,151.136886,B
-33.45123683,151.136886,B
-33.45623683,151.136886,B
-33.46123683,151.136886,B
-33.46623683,151.136886,B
-33.48123683,151.136886,B
-33.48623683,151.136886,B
-33.49623683,151.136886,B
-33.50123683,151.136886,B
-33.50623683,151.136886,B
-33.51123683,151.136886,B
-33.51623683,151.136886,B
-33.53123683,151.136886,B
-33.53623683,151.136886,B
-33.54123683,151.136886,B
-33.55123683,151.136886,B
-33.55623683,151.136886,B
-33.56123683,151.136886,B
-33.56623683,151.136886,B
-33.57623683,151.136886,B
-33.58623683,151.136886,B
-33.59123683,151.136886,B
-33.59623683,151.136886,B
-33.60123683,151.136886,B
-33.60623683,151.136886,B
-33.61123683,151.136886,B
-33.61623683,151.136886,B
-33.62123683,151.136886,B
-33.62623683,151.136886,B
-33.63123683,151.136886,B
-33.63623683,151.136886,B
-33.64123683,151.136886,B
-33.64623683,151.136886,B
-33.65123683,151.136886,B
-33.65623683,151.136886,B
-33.66123683,151.136886,B
-33.66623683,151.136886,B
-33.67123683,151.136886,B
-33.67623683,151.136886,B
-33.68123683,151.136886,B
-33.68623683,151.136886,B
-33.69123683,151.136886,B
-33.69623683,151.136886,B
-33.70123683,151.136886,B
-33.70623683,151.136886,B
-33.71123683,151.136886,BC
-33.71623683,151.136886,BC
-33.72123683,151.136886,B
-33.72623683,151.136886,BC
-33.73123683,151.136886,BC
-33.73623683,151.136886,BC
-33.74123683,151.136886,BC
-33.74623683,151.136886,B
-33.75123683,151.136886,BC
-33.75623683,151.136886,BC
-33.76123683,151.136886,BC
-33.76623683,151.136886,B
-33.77123683,151.136886,B
-33.77623683,151.136886,B
-33.78123683,151.136886,B
-33.78623683,151.136886,B
-33.79123683,151.136886,BC
-33.79623683,151.136886,BC
-33.80123683,151.136886,BC
-33.80623683,151.136886,B
-33.81123683,151.136886,B
-33.81623683,151.136886,B
-33.82123683,151.136886,B
-33.82623683,151.136886,BC
-33.83123683,151.136886,BC
-33.83623683,151.136886,B
-33.84123683,151.136886,B
-33.85123683,151.136886,B
-33.85623683,151.136886,B
-33.86123683,151.136886,BC
-33.86623683,151.136886,B
-33.87123683,151.136886,E
-33.87623683,151.136886,B
-33.88123683,151.136886,BC
-33.88623683,151.136886,BC
-33.89123683,151.136886,BC
-33.89623683,151.136886,BC
-33.90123683,151.136886,BC
-33.90623683,151.136886,BC
-33.91123683,151.136886,B
-33.91623683,151.136886,D
-33.92623683,151.136886,B
-33.93123683,151.136886,D
-33.93623683,151.136886,B
-33.94123683,151.136886,BC
-33.94623683,151.136886,D
-33.95123683,151.136886,B
-33.95623683,151.136886,DE
-33.96123683,151.136886,B
-33.96623683,151.136886,B
-33.97123683,151.136886,B
-33.97623683,151.136886,B
-33.98123683,151.136886,B
-33.98623683,151.136886,B
-33.99123683,151.136886,D
-33.99623683,151.136886,D
-34.00123683,151.136886,D
-34.04123683,151.136886,B
-34.04623683,151.136886,B
-34.05123683,151.136886,B
-34.05623683,151.136886,B
-34.06623683,151.136886,B
-34.07123683,151.136886,B
-34.08623683,151.136886,B
-34.09123683,151.136886,B
-34.09623683,151.136886,B
-34.10123683,151.136886,B
-34.10623683,151.136886,B
-34.11123683,151.136886,DE
-34.11623683,151.136886,B
-33.10623683,151.131886,B
-33.11123683,151.131886,B
-33.11623683,151.131886,B
-33.12123683,151.131886,B
-33.12623683,151.131886,B
-33.13123683,151.131886,B
-33.13623683,151.131886,B
-33.14123683,151.131886,B
-33.14623683,151.131886,B
-33.15123683,151.131886,B
-33.15623683,151.131886,B
-33.16123683,151.131886,B
-33.16623683,151.131886,B
-33.17123683,151.131886,B
-33.17623683,151.131886,B
-33.18123683,151.131886,B
-33.18623683,151.131886,B
-33.19123683,151.131886,B
-33.19623683,151.131886,B
-33.20123683,151.131886,B
-33.20623683,151.131886,B
-33.21123683,151.131886,B
-33.21623683,151.131886,B
-33.22123683,151.131886,B
-33.22623683,151.131886,B
-33.23123683,151.131886,B
-33.23623683,151.131886,B
-33.24123683,151.131886,B
-33.24623683,151.131886,B
-33.25123683,151.131886,B
-33.25623683,151.131886,B
-33.26123683,151.131886,B
-33.26623683,151.131886,B
-33.27123683,151.131886,B
-33.27623683,151.131886,B
-33.28123683,151.131886,B
-33.28623683,151.131886,B
-33.29123683,151.131886,B
-33.29623683,151.131886,B
-33.30123683,151.131886,D
-33.30623683,151.131886,D
-33.31123683,151.131886,D
-33.31623683,151.131886,D
-33.32123683,151.131886,B
-33.32623683,151.131886,B
-33.33123683,151.131886,B
-33.33623683,151.131886,D
-33.34123683,151.131886,B
-33.34623683,151.131886,B
-33.35123683,151.131886,B
-33.35623683,151.131886,B
-33.36123683,151.131886,B
-33.36623683,151.131886,B
-33.37123683,151.131886,B
-33.37623683,151.131886,B
-33.38123683,151.131886,B
-33.38623683,151.131886,B
-33.39123683,151.131886,B
-33.39623683,151.131886,B
-33.40123683,151.131886,B
-33.40623683,151.131886,B
-33.41123683,151.131886,B
-33.41623683,151.131886,B
-33.42123683,151.131886,B
-33.42623683,151.131886,BC
-33.43123683,151.131886,B
-33.43623683,151.131886,B
-33.44123683,151.131886,B
-33.44623683,151.131886,B
-33.45123683,151.131886,B
-33.45623683,151.131886,B
-33.46123683,151.131886,B
-33.48123683,151.131886,B
-33.48623683,151.131886,B
-33.49623683,151.131886,B
-33.50123683,151.131886,B
-33.50623683,151.131886,DE
-33.51123683,151.131886,B
-33.53123683,151.131886,B
-33.53623683,151.131886,B
-33.54623683,151.131886,B
-33.55123683,151.131886,B
-33.55623683,151.131886,B
-33.56123683,151.131886,B
-33.56623683,151.131886,B
-33.58623683,151.131886,B
-33.59123683,151.131886,B
-33.59623683,151.131886,B
-33.60123683,151.131886,B
-33.60623683,151.131886,B
-33.61123683,151.131886,B
-33.61623683,151.131886,B
-33.62123683,151.131886,B
-33.62623683,151.131886,B
-33.63123683,151.131886,B
-33.63623683,151.131886,B
-33.64123683,151.131886,B
-33.64623683,151.131886,B
-33.65123683,151.131886,B
-33.65623683,151.131886,B
-33.66123683,151.131886,B
-33.66623683,151.131886,B
-33.67123683,151.131886,B
-33.67623683,151.131886,B
-33.68123683,151.131886,B
-33.68623683,151.131886,B
-33.69123683,151.131886,B
-33.69623683,151.131886,B
-33.70123683,151.131886,B
-33.70623683,151.131886,BC
-33.71123683,151.131886,BC
-33.71623683,151.131886,BC
-33.72123683,151.131886,BC
-33.72623683,151.131886,BC
-33.73123683,151.131886,BC
-33.73623683,151.131886,BC
-33.74123683,151.131886,B
-33.74623683,151.131886,B
-33.75123683,151.131886,BC
-33.75623683,151.131886,BC
-33.76123683,151.131886,BC
-33.76623683,151.131886,B
-33.77123683,151.131886,B
-33.77623683,151.131886,B
-33.78123683,151.131886,BC
-33.78623683,151.131886,B
-33.79123683,151.131886,B
-33.79623683,151.131886,BC
-33.80123683,151.131886,BC
-33.80623683,151.131886,B
-33.81123683,151.131886,BC
-33.81623683,151.131886,D
-33.82123683,151.131886,B
-33.82623683,151.131886,B
-33.83123683,151.131886,B
-33.83623683,151.131886,B
-33.85123683,151.131886,B
-33.85623683,151.131886,B
-33.86123683,151.131886,B
-33.86623683,151.131886,B
-33.87123683,151.131886,B
-33.87623683,151.131886,B
-33.88123683,151.131886,BC
-33.88623683,151.131886,BC
-33.89123683,151.131886,BC
-33.89623683,151.131886,BC
-33.90123683,151.131886,BC
-33.90623683,151.131886,BC
-33.91123683,151.131886,B
-33.92123683,151.131886,B
-33.92623683,151.131886,B
-33.93623683,151.131886,B
-33.94123683,151.131886,BC
-33.94623683,151.131886,BC
-33.95123683,151.131886,B
-33.95623683,151.131886,B
-33.96123683,151.131886,B
-33.96623683,151.131886,B
-33.97123683,151.131886,B
-33.97623683,151.131886,D
-33.98123683,151.131886,D
-33.98623683,151.131886,B
-33.99123683,151.131886,B
-33.99623683,151.131886,D
-34.00123683,151.131886,D
-34.03123683,151.131886,E
-34.03623683,151.131886,E
-34.04123683,151.131886,B
-34.04623683,151.131886,B
-34.05123683,151.131886,B
-34.05623683,151.131886,B
-34.06123683,151.131886,B
-34.07623683,151.131886,DE
-34.08123683,151.131886,B
-34.08623683,151.131886,DE
-34.09123683,151.131886,B
-34.09623683,151.131886,B
-34.10123683,151.131886,B
-34.10623683,151.131886,B
-34.11123683,151.131886,B
-34.11623683,151.131886,B
-34.12123683,151.131886,B
-34.12623683,151.131886,B
-33.09623683,151.126886,B
-33.10123683,151.126886,B
-33.10623683,151.126886,B
-33.11123683,151.126886,B
-33.11623683,151.126886,B
